"","seqnames","start","end","width","strand"
"3378","NW_016094350.1",272181,272181,1,"+"
"3379","NW_016094591.1",281553,281553,1,"-"
"3380","NW_016094281.1",135300,135300,1,"-"
"3381","NC_003290.1",2757,2757,1,"-"
"3382","NW_016094331.1",1382079,1382079,1,"-"
"3383","NW_016094248.1",4298676,4298676,1,"+"
"3384","NW_016094708.1",98024,98024,1,"+"
"3385","NW_016094547.1",2867,2867,1,"+"
"3386","NW_016094338.1",865552,865552,1,"-"
"3387","NW_016094246.1",5742805,5742805,1,"+"
"3388","NW_016094286.1",3131982,3131982,1,"+"
"3389","NW_016094243.1",3640109,3640109,1,"-"
"3390","NW_016094277.1",3384742,3384742,1,"+"
"3391","NW_016094252.1",405483,405483,1,"+"
"3392","NW_016094385.1",995372,995372,1,"-"
"3393","NW_016094311.1",369395,369395,1,"+"
"3394","NW_016094478.1",345112,345112,1,"+"
"3395","NW_016094315.1",1277766,1277766,1,"+"
"3396","NW_016094602.1",148818,148818,1,"-"
"3397","NW_016094522.1",408873,408873,1,"-"
"3398","NW_016094320.1",1533188,1533188,1,"-"
"3399","NW_016094292.1",844526,844526,1,"+"
"3400","NW_016094244.1",2753586,2753586,1,"+"
"3401","NW_016094553.1",185453,185453,1,"+"
"3402","NW_016094249.1",5925836,5925836,1,"+"
"3403","NW_016094240.1",11617447,11617447,1,"+"
"3404","NW_016094277.1",3224139,3224139,1,"-"
"3405","NW_016094476.1",81478,81478,1,"+"
"3406","NW_016094272.1",3746179,3746179,1,"+"
"3407","NW_016094799.1",115023,115023,1,"-"
"3408","NW_016094495.1",114163,114163,1,"-"
"3409","NW_016094313.1",1926781,1926781,1,"+"
"3410","NW_016094261.1",115581,115581,1,"-"
"3411","NW_016094243.1",5282095,5282095,1,"+"
"3412","NW_016094244.1",8891010,8891010,1,"-"
"3413","NW_016094369.1",1090341,1090341,1,"+"
"3414","NW_016094311.1",1761370,1761370,1,"+"
"3415","NW_016094256.1",4019216,4019216,1,"-"
"3416","NW_016094248.1",3735406,3735406,1,"-"
"3417","NW_016094504.1",340957,340957,1,"+"
"3418","NW_016094242.1",2805321,2805321,1,"+"
"3419","NW_016094604.1",22608,22608,1,"-"
"3420","NW_016094242.1",7503146,7503146,1,"-"
"3421","NW_016094522.1",392147,392147,1,"-"
"3422","NW_016094471.1",352110,352110,1,"+"
"3423","NW_016094248.1",6492715,6492715,1,"+"
"3424","NW_016094386.1",136044,136044,1,"-"
"3425","NW_016094334.1",274559,274559,1,"+"
"3426","NW_016094323.1",670447,670447,1,"+"
"3427","NW_016094392.1",378942,378942,1,"+"
"3428","NW_016094336.1",110204,110204,1,"-"
"3429","NW_016094242.1",9066798,9066798,1,"+"
"3430","NW_016094286.1",1449579,1449579,1,"-"
"3431","NW_016095093.1",13031,13031,1,"+"
"3432","NW_016094926.1",61550,61550,1,"-"
"3433","NW_016094602.1",53217,53217,1,"-"
"3434","NW_016094406.1",896418,896418,1,"-"
"3435","NW_016094430.1",127255,127255,1,"+"
"3436","NW_016094572.1",173082,173082,1,"-"
"3437","NW_016094252.1",918992,918992,1,"+"
"3438","NW_016094776.1",61642,61642,1,"-"
"3439","NW_016094762.1",66232,66232,1,"+"
"3440","NW_016094283.1",2856400,2856400,1,"-"
"3441","NW_016094330.1",595240,595240,1,"+"
"3442","NW_016094427.1",493666,493666,1,"+"
"3443","NW_016094461.1",333944,333944,1,"+"
"3444","NW_016094442.1",111767,111767,1,"-"
"3445","NW_016094272.1",2762933,2762933,1,"+"
"3446","NW_016094617.1",183011,183011,1,"-"
"3447","NW_016094272.1",488012,488012,1,"+"
"3448","NW_016094336.1",1115444,1115444,1,"+"
"3449","NW_016094262.1",1887171,1887171,1,"-"
"3450","NW_016094700.1",34504,34504,1,"+"
"3451","NW_016094645.1",77989,77989,1,"+"
"3452","NW_016094485.1",64104,64104,1,"-"
"3453","NW_016094253.1",5011737,5011737,1,"+"
"3454","NW_016094382.1",842208,842208,1,"-"
"3455","NW_016094351.1",1400239,1400239,1,"+"
"3456","NW_016094243.1",2170790,2170790,1,"-"
"3457","NW_016094241.1",4011644,4011644,1,"+"
"3458","NW_016094935.1",58794,58794,1,"+"
"3459","NW_016094313.1",1482946,1482946,1,"-"
"3460","NW_016094664.1",154714,154714,1,"-"
"3461","NW_016094705.1",158033,158033,1,"-"
"3462","NW_016094277.1",3141218,3141218,1,"-"
"3463","NW_016097073.1",5560,5560,1,"+"
"3464","NW_016095236.1",846,846,1,"+"
"3465","NW_016094282.1",3461030,3461030,1,"-"
"3466","NW_016094270.1",1332414,1332414,1,"-"
"3467","NW_016094261.1",910645,910645,1,"-"
"3468","NW_016094248.1",6747696,6747696,1,"-"
"3469","NW_016094320.1",579531,579531,1,"+"
"3470","NW_016094432.1",637998,637998,1,"-"
"3471","NW_016094853.1",114214,114214,1,"-"
"3472","NW_016094350.1",916299,916299,1,"-"
"3473","NW_016094425.1",361604,361604,1,"-"
"3474","NW_016094269.1",824921,824921,1,"-"
"3475","NW_016094242.1",7629917,7629917,1,"+"
"3476","NW_016094566.1",52579,52579,1,"-"
"3477","NW_016094350.1",65361,65361,1,"+"
"3478","NW_016095179.1",17404,17404,1,"-"
"3479","NW_016094356.1",443943,443943,1,"-"
"3480","NW_016094609.1",275713,275713,1,"-"
"3481","NW_016094458.1",546028,546028,1,"-"
"3482","NW_016094529.1",135995,135995,1,"+"
"3483","NW_016094341.1",98710,98710,1,"+"
"3484","NW_016094244.1",279376,279376,1,"-"
"3485","NW_016094240.1",3181685,3181685,1,"+"
"3486","NW_016094304.1",635134,635134,1,"+"
"3487","NW_016094245.1",3240579,3240579,1,"-"
"3488","NW_016094353.1",653417,653417,1,"-"
"3489","NW_016094366.1",1036783,1036783,1,"-"
"3490","NW_016096974.1",434,434,1,"-"
"3491","NW_016094432.1",122306,122306,1,"-"
"3492","NW_016094246.1",5442182,5442182,1,"+"
"3493","NW_016094255.1",2006584,2006584,1,"-"
"3494","NW_016094331.1",1588865,1588865,1,"+"
"3495","NW_016094338.1",1704109,1704109,1,"-"
"3496","NW_016094314.1",1552292,1552292,1,"-"
"3497","NW_016094242.1",9698720,9698720,1,"-"
"3498","NW_016094430.1",90294,90294,1,"-"
"3499","NW_016094710.1",144682,144682,1,"-"
"3500","NW_016094310.1",1642421,1642421,1,"+"
"3501","NW_016094255.1",3936358,3936358,1,"-"
"3502","NW_016094284.1",2853972,2853972,1,"+"
"3503","NW_016094303.1",751108,751108,1,"+"
"3504","NW_016094412.1",160717,160717,1,"+"
"3505","NW_016094323.1",16005,16005,1,"-"
"3506","NW_016094538.1",58212,58212,1,"-"
"3507","NW_016094241.1",509206,509206,1,"-"
"3508","NW_016094298.1",1870156,1870156,1,"+"
"3509","NW_016094265.1",2113734,2113734,1,"+"
"3510","NW_016094279.1",2181650,2181650,1,"+"
"3511","NW_016094244.1",3574046,3574046,1,"-"
"3512","NW_016094246.1",4276652,4276652,1,"-"
"3513","NW_016094289.1",291963,291963,1,"+"
"3514","NW_016094348.1",950668,950668,1,"-"
"3515","NW_016094391.1",1038208,1038208,1,"-"
"3516","NW_016094577.1",216103,216103,1,"-"
"3517","NW_016094241.1",5833625,5833625,1,"-"
"3518","NW_016094240.1",10933508,10933508,1,"+"
"3519","NW_016094320.1",2002934,2002934,1,"-"
"3520","NW_016094487.1",216965,216965,1,"-"
"3521","NW_016094416.1",116962,116962,1,"-"
"3522","NW_016094245.1",4944470,4944470,1,"-"
"3523","NW_016094364.1",829620,829620,1,"-"
"3524","NW_016094241.1",10391447,10391447,1,"+"
"3525","NW_016094243.1",4937197,4937197,1,"-"
"3526","NW_016094440.1",576147,576147,1,"-"
"3527","NW_016094259.1",2646144,2646144,1,"+"
"3528","NW_016094804.1",145884,145884,1,"+"
"3529","NW_016094455.1",51464,51464,1,"-"
"3530","NW_016094376.1",257914,257914,1,"-"
"3531","NW_016094265.1",2904778,2904778,1,"+"
"3532","NW_016094344.1",240979,240979,1,"-"
"3533","NW_016094334.1",456226,456226,1,"+"
"3534","NW_016094241.1",8619025,8619025,1,"-"
"3535","NW_016094257.1",519183,519183,1,"+"
"3536","NW_016094288.1",622541,622541,1,"-"
"3537","NW_016095041.1",53734,53734,1,"-"
"3538","NW_016094252.1",4258893,4258893,1,"+"
"3539","NW_016094245.1",2937607,2937607,1,"+"
"3540","NW_016094279.1",1050207,1050207,1,"-"
"3541","NW_016094311.1",17467,17467,1,"+"
"3542","NW_016094334.1",849267,849267,1,"+"
"3543","NW_016094671.1",153561,153561,1,"+"
"3544","NW_016094460.1",552577,552577,1,"-"
"3545","NW_016094473.1",463781,463781,1,"+"
"3546","NW_016095313.1",24182,24182,1,"+"
"3547","NW_016094346.1",451261,451261,1,"-"
"3548","NW_016094244.1",939624,939624,1,"+"
"3549","NW_016094307.1",1721687,1721687,1,"+"
"3550","NW_016094250.1",6474503,6474503,1,"-"
"3551","NW_016094346.1",914384,914384,1,"-"
"3552","NW_016094472.1",121724,121724,1,"-"
"3553","NW_016094534.1",391885,391885,1,"+"
"3554","NW_016094316.1",1697209,1697209,1,"-"
"3555","NW_016094614.1",183964,183964,1,"+"
"3556","NW_016094282.1",2473241,2473241,1,"-"
"3557","NW_016095347.1",8700,8700,1,"-"
"3558","NW_016095021.1",19150,19150,1,"-"
"3559","NW_016095890.1",13560,13560,1,"-"
"3560","NW_016094257.1",4109081,4109081,1,"+"
"3561","NW_016094282.1",946921,946921,1,"-"
"3562","NW_016094300.1",2428915,2428915,1,"+"
"3563","NW_016094293.1",864326,864326,1,"-"
"3564","NW_016094257.1",2651025,2651025,1,"-"
"3565","NW_016094345.1",779804,779804,1,"-"
"3566","NW_016094351.1",1400181,1400181,1,"+"
"3567","NW_016094282.1",275162,275162,1,"-"
"3568","NW_016094241.1",2174534,2174534,1,"-"
"3569","NW_016094246.1",4066989,4066989,1,"+"
"3570","NW_016094279.1",2315920,2315920,1,"+"
"3571","NW_016094378.1",1090035,1090035,1,"+"
"3572","NW_016094303.1",845843,845843,1,"-"
"3573","NW_016094557.1",217330,217330,1,"-"
"3574","NW_016094270.1",948256,948256,1,"+"
"3575","NW_016094245.1",3876469,3876469,1,"-"
"3576","NW_016094249.1",902626,902626,1,"-"
"3577","NW_016095180.1",11753,11753,1,"-"
"3578","NW_016094386.1",81946,81946,1,"-"
"3579","NW_016094274.1",1220626,1220626,1,"-"
"3580","NW_016094278.1",735810,735810,1,"+"
"3581","NW_016094381.1",41771,41771,1,"-"
"3582","NW_016094800.1",35135,35135,1,"+"
"3583","NW_016094379.1",1052182,1052182,1,"+"
"3584","NW_016094247.1",3583828,3583828,1,"-"
"3585","NW_016094345.1",743263,743263,1,"+"
"3586","NW_016094269.1",2869847,2869847,1,"-"
"3587","NW_016094242.1",7653483,7653483,1,"-"
"3588","NW_016094708.1",56445,56445,1,"-"
"3589","NW_016094343.1",1516821,1516821,1,"-"
"3590","NW_016094385.1",966813,966813,1,"+"
"3591","NW_016094893.1",85177,85177,1,"+"
"3592","NW_016094317.1",694860,694860,1,"-"
"3593","NW_016094998.1",76353,76353,1,"+"
"3594","NW_016094267.1",3503237,3503237,1,"-"
"3595","NW_016094284.1",809392,809392,1,"-"
"3596","NW_016094325.1",721094,721094,1,"-"
"3597","NW_016094322.1",1896755,1896755,1,"-"
"3598","NW_016094282.1",2758671,2758671,1,"-"
"3599","NW_016094274.1",2006553,2006553,1,"+"
"3600","NW_016094241.1",7458626,7458626,1,"+"
"3601","NW_016094256.1",3095256,3095256,1,"+"
"3602","NW_016094942.1",64884,64884,1,"+"
"3603","NW_016094242.1",6224242,6224242,1,"-"
"3604","NW_016094331.1",1295428,1295428,1,"-"
"3605","NW_016094320.1",1521737,1521737,1,"-"
"3606","NW_016094310.1",1683541,1683541,1,"-"
"3607","NW_016094353.1",568958,568958,1,"+"
"3608","NW_016094350.1",916015,916015,1,"+"
"3609","NW_016094260.1",1444427,1444427,1,"+"
"3610","NW_016094298.1",1827740,1827740,1,"+"
"3611","NW_016094244.1",5921883,5921883,1,"-"
"3612","NW_016094573.1",174042,174042,1,"-"
"3613","NW_016094253.1",3651907,3651907,1,"+"
"3614","NW_016094577.1",279823,279823,1,"+"
"3615","NW_016094259.1",1091903,1091903,1,"-"
"3616","NW_016094273.1",2006849,2006849,1,"+"
"3617","NW_016095047.1",63900,63900,1,"+"
"3618","NW_016097017.1",802,802,1,"-"
"3619","NW_016094369.1",636678,636678,1,"+"
"3620","NW_016094304.1",1201634,1201634,1,"-"
"3621","NW_016094286.1",2452136,2452136,1,"-"
"3622","NW_016094608.1",190958,190958,1,"-"
"3623","NW_016094542.1",8356,8356,1,"-"
"3624","NW_016096800.1",292,292,1,"-"
"3625","NW_016094323.1",958089,958089,1,"-"
"3626","NW_016094317.1",484248,484248,1,"+"
"3627","NW_016094443.1",41920,41920,1,"+"
"3628","NW_016094257.1",3738697,3738697,1,"+"
"3629","NW_016094253.1",215947,215947,1,"+"
"3630","NW_016094337.1",1287540,1287540,1,"+"
"3631","NW_016094303.1",595285,595285,1,"-"
"3632","NW_016094279.1",3555040,3555040,1,"-"
"3633","NW_016094296.1",480095,480095,1,"+"
"3634","NW_016094247.1",1234261,1234261,1,"+"
"3635","NW_016094275.1",1619773,1619773,1,"+"
"3636","NW_016094241.1",10060512,10060512,1,"-"
"3637","NW_016094250.1",1343004,1343004,1,"-"
"3638","NW_016094265.1",3200316,3200316,1,"+"
"3639","NW_016094272.1",2590889,2590889,1,"+"
"3640","NW_016094263.1",559060,559060,1,"+"
"3641","NW_016094395.1",1014201,1014201,1,"+"
"3642","NW_016094246.1",1635193,1635193,1,"+"
"3643","NW_016094672.1",166786,166786,1,"-"
"3644","NW_016094277.1",1223495,1223495,1,"-"
"3645","NW_016094383.1",218702,218702,1,"-"
"3646","NW_016095534.1",4928,4928,1,"-"
"3647","NW_016094263.1",4068565,4068565,1,"+"
"3648","NW_016094248.1",1712489,1712489,1,"-"
"3649","NW_016094590.1",316506,316506,1,"+"
"3650","NW_016094268.1",3060226,3060226,1,"-"
"3651","NW_016094420.1",591725,591725,1,"-"
"3652","NW_016094296.1",1796866,1796866,1,"-"
"3653","NW_016094281.1",1379877,1379877,1,"+"
"3654","NW_016094262.1",4457975,4457975,1,"+"
"3655","NW_016094309.1",1971926,1971926,1,"+"
"3656","NW_016094744.1",44185,44185,1,"-"
"3657","NW_016094472.1",115122,115122,1,"-"
"3658","NW_016094466.1",403017,403017,1,"+"
"3659","NW_016094477.1",471470,471470,1,"-"
"3660","NW_016094249.1",3956168,3956168,1,"-"
"3661","NW_016094362.1",476328,476328,1,"-"
"3662","NW_016094242.1",4236537,4236537,1,"-"
"3663","NW_016094296.1",363132,363132,1,"-"
"3664","NW_016094260.1",1849084,1849084,1,"+"
"3665","NW_016094441.1",94882,94882,1,"-"
"3666","NW_016094240.1",11646007,11646007,1,"-"
"3667","NW_016094281.1",3307789,3307789,1,"+"
"3668","NW_016094486.1",95019,95019,1,"+"
"3669","NW_016096272.1",4206,4206,1,"-"
"3670","NW_016094245.1",3540907,3540907,1,"+"
"3671","NW_016094317.1",787726,787726,1,"-"
"3672","NW_016094422.1",662389,662389,1,"+"
"3673","NW_016094358.1",982669,982669,1,"+"
"3674","NW_016094289.1",2639509,2639509,1,"+"
"3675","NW_016094365.1",440547,440547,1,"+"
"3676","NW_016094247.1",5060900,5060900,1,"+"
"3677","NW_016094282.1",1995020,1995020,1,"+"
"3678","NW_016094275.1",68946,68946,1,"-"
"3679","NW_016094350.1",427945,427945,1,"+"
"3680","NW_016094889.1",103938,103938,1,"+"
"3681","NW_016094280.1",1319022,1319022,1,"-"
"3682","NW_016094253.1",3422,3422,1,"-"
"3683","NW_016094387.1",790342,790342,1,"-"
"3684","NW_016094365.1",923927,923927,1,"-"
"3685","NW_016094286.1",2860118,2860118,1,"-"
"3686","NW_016094270.1",319639,319639,1,"-"
"3687","NW_016094248.1",4497862,4497862,1,"-"
"3688","NW_016094507.1",240019,240019,1,"+"
"3689","NW_016094274.1",1495860,1495860,1,"+"
"3690","NW_016094475.1",33350,33350,1,"-"
"3691","NW_016094381.1",204655,204655,1,"+"
"3692","NW_016094345.1",824401,824401,1,"-"
"3693","NW_016094736.1",152344,152344,1,"+"
"3694","NW_016094303.1",2164535,2164535,1,"-"
"3695","NW_016094246.1",5561565,5561565,1,"+"
"3696","NW_016094940.1",38564,38564,1,"-"
"3697","NW_016094399.1",225934,225934,1,"-"
"3698","NW_016094273.1",619960,619960,1,"+"
"3699","NW_016095711.1",16708,16708,1,"-"
"3700","NW_016094245.1",1363051,1363051,1,"-"
"3701","NW_016094255.1",1556935,1556935,1,"+"
"3702","NW_016094363.1",1151348,1151348,1,"+"
"3703","NW_016094242.1",8648157,8648157,1,"+"
"3704","NW_016094472.1",23612,23612,1,"+"
"3705","NW_016094485.1",374268,374268,1,"-"
"3706","NW_016094242.1",5642381,5642381,1,"-"
"3707","NW_016094242.1",9928824,9928824,1,"-"
"3708","NW_016094305.1",893155,893155,1,"-"
"3709","NW_016094318.1",371049,371049,1,"-"
"3710","NW_016094247.1",6798513,6798513,1,"-"
"3711","NW_016094248.1",4052346,4052346,1,"+"
"3712","NW_016094242.1",9910887,9910887,1,"+"
"3713","NW_016094270.1",4017096,4017096,1,"-"
"3714","NW_016094324.1",908247,908247,1,"-"
"3715","NW_016094320.1",1713197,1713197,1,"-"
"3716","NW_016094801.1",39753,39753,1,"+"
"3717","NW_016094348.1",4178,4178,1,"+"
"3718","NW_016094251.1",28442,28442,1,"+"
"3719","NW_016094278.1",2114500,2114500,1,"+"
"3720","NW_016094401.1",225209,225209,1,"-"
"3721","NW_016094273.1",2160945,2160945,1,"-"
"3722","NW_016094449.1",600846,600846,1,"-"
"3723","NW_016095567.1",5184,5184,1,"-"
"3724","NW_016094301.1",903482,903482,1,"+"
"3725","NW_016094283.1",386627,386627,1,"-"
"3726","NW_016094241.1",5735358,5735358,1,"-"
"3727","NW_016097150.1",4590,4590,1,"-"
"3728","NW_016094325.1",354952,354952,1,"-"
"3729","NW_016094383.1",18388,18388,1,"+"
"3730","NW_016094243.1",8144444,8144444,1,"+"
"3731","NW_016094246.1",1807116,1807116,1,"-"
"3732","NW_016094243.1",7560961,7560961,1,"-"
"3733","NW_016094348.1",1081626,1081626,1,"-"
"3734","NW_016094557.1",17594,17594,1,"-"
"3735","NW_016094349.1",933882,933882,1,"-"
"3736","NW_016095138.1",47178,47178,1,"+"
"3737","NW_016094464.1",304768,304768,1,"-"
"3738","NW_016094340.1",1029767,1029767,1,"+"
"3739","NW_016094298.1",831329,831329,1,"-"
"3740","NW_016094272.1",3230343,3230343,1,"-"
"3741","NW_016094324.1",50318,50318,1,"-"
"3742","NW_016094360.1",1186878,1186878,1,"-"
"3743","NW_016094418.1",676458,676458,1,"-"
"3744","NW_016094257.1",3730698,3730698,1,"-"
"3745","NW_016094252.1",3885995,3885995,1,"+"
"3746","NW_016094362.1",390217,390217,1,"-"
"3747","NW_016094415.1",882908,882908,1,"+"
"3748","NW_016094476.1",393905,393905,1,"+"
"3749","NW_016094279.1",341463,341463,1,"+"
"3750","NW_016094348.1",992032,992032,1,"+"
"3751","NW_016094259.1",2683578,2683578,1,"+"
"3752","NW_016094301.1",742287,742287,1,"-"
"3753","NW_016095004.1",43417,43417,1,"+"
"3754","NW_016094250.1",5869327,5869327,1,"+"
"3755","NW_016094321.1",70363,70363,1,"+"
"3756","NW_016094426.1",602561,602561,1,"+"
"3757","NW_016094386.1",43778,43778,1,"+"
"3758","NW_016094673.1",187893,187893,1,"+"
"3759","NW_016094389.1",899867,899867,1,"+"
"3760","NW_016094297.1",2077565,2077565,1,"-"
"3761","NW_016094352.1",28267,28267,1,"+"
"3762","NW_016094671.1",92738,92738,1,"-"
"3763","NW_016095664.1",9005,9005,1,"-"
"3764","NW_016094248.1",4105555,4105555,1,"+"
"3765","NW_016094407.1",821282,821282,1,"+"
"3766","NW_016094412.1",463604,463604,1,"+"
"3767","NW_016094269.1",2128587,2128587,1,"+"
"3768","NW_016094449.1",600759,600759,1,"-"
"3769","NW_016094255.1",1381969,1381969,1,"-"
"3770","NW_016094408.1",760100,760100,1,"+"
"3771","NW_016094667.1",163795,163795,1,"-"
"3772","NW_016094246.1",70341,70341,1,"+"
"3773","NW_016094247.1",3054522,3054522,1,"+"
"3774","NW_016094496.1",165662,165662,1,"-"
"3775","NW_016094368.1",343142,343142,1,"+"
"3776","NW_016094294.1",2122224,2122224,1,"-"
"3777","NW_016094273.1",626960,626960,1,"-"
"3778","NW_016094311.1",1995592,1995592,1,"-"
"3779","NW_016094306.1",1006719,1006719,1,"-"
"3780","NW_016094285.1",94721,94721,1,"-"
"3781","NW_016096219.1",317,317,1,"+"
"3782","NW_016094443.1",183739,183739,1,"-"
"3783","NW_016094348.1",1081474,1081474,1,"+"
"3784","NW_016094376.1",481303,481303,1,"+"
"3785","NW_016094282.1",566295,566295,1,"+"
"3786","NW_016094736.1",138915,138915,1,"+"
"3787","NW_016094397.1",968808,968808,1,"+"
"3788","NW_016094357.1",1070021,1070021,1,"-"
"3789","NW_016094566.1",257352,257352,1,"-"
"3790","NW_016095004.1",43347,43347,1,"+"
"3791","NW_016094332.1",244147,244147,1,"+"
"3792","NW_016094750.1",136985,136985,1,"+"
"3793","NW_016095275.1",14317,14317,1,"+"
"3794","NW_016094306.1",11424,11424,1,"-"
"3795","NW_016094301.1",1582515,1582515,1,"-"
"3796","NW_016094366.1",135280,135280,1,"+"
"3797","NW_016094242.1",3859554,3859554,1,"+"
"3798","NW_016094252.1",4708845,4708845,1,"-"
"3799","NW_016094345.1",1507514,1507514,1,"+"
"3800","NW_016094270.1",3162687,3162687,1,"-"
"3801","NW_016094278.1",1772709,1772709,1,"+"
"3802","NW_016094241.1",8591987,8591987,1,"-"
"3803","NW_016094315.1",904784,904784,1,"+"
"3804","NW_016094309.1",50101,50101,1,"-"
"3805","NW_016094773.1",106952,106952,1,"+"
"3806","NW_016094242.1",4880911,4880911,1,"-"
"3807","NW_016094300.1",143877,143877,1,"-"
"3808","NW_016094257.1",21600,21600,1,"+"
"3809","NW_016094569.1",246387,246387,1,"-"
"3810","NW_016094281.1",2856488,2856488,1,"-"
"3811","NW_016094346.1",913808,913808,1,"-"
"3812","NW_016094454.1",498199,498199,1,"+"
"3813","NW_016094287.1",2717095,2717095,1,"+"
"3814","NW_016094325.1",825910,825910,1,"+"
"3815","NW_016094370.1",21182,21182,1,"+"
"3816","NW_016094271.1",1105503,1105503,1,"+"
"3817","NW_016094248.1",3574969,3574969,1,"-"
"3818","NW_016094291.1",2318295,2318295,1,"+"
"3819","NW_016094564.1",240428,240428,1,"-"
"3820","NW_016094250.1",4326961,4326961,1,"-"
"3821","NW_016094251.1",5773757,5773757,1,"+"
"3822","NW_016094396.1",507935,507935,1,"-"
"3823","NW_016095313.1",24289,24289,1,"+"
"3824","NW_016094336.1",1669212,1669212,1,"-"
"3825","NW_016094242.1",2412914,2412914,1,"-"
"3826","NW_016094300.1",1246388,1246388,1,"-"
"3827","NW_016094241.1",629169,629169,1,"+"
"3828","NW_016094317.1",121525,121525,1,"-"
"3829","NW_016094311.1",1725335,1725335,1,"+"
"3830","NW_016094284.1",2671303,2671303,1,"-"
"3831","NW_016094891.1",19,19,1,"+"
"3832","NW_016094369.1",973849,973849,1,"+"
"3833","NW_016095771.1",86,86,1,"-"
"3834","NW_016094272.1",5404,5404,1,"-"
"3835","NW_016094281.1",1561891,1561891,1,"-"
"3836","NW_016094328.1",738001,738001,1,"+"
"3837","NW_016094317.1",2094993,2094993,1,"-"
"3838","NW_016094347.1",709158,709158,1,"-"
"3839","NW_016094248.1",5857040,5857040,1,"-"
"3840","NW_016094265.1",1902821,1902821,1,"+"
"3841","NW_016094570.1",22,22,1,"+"
"3842","NW_016094412.1",635066,635066,1,"-"
"3843","NW_016094262.1",923477,923477,1,"-"
"3844","NW_016094433.1",50006,50006,1,"-"
"3845","NW_016094391.1",112682,112682,1,"-"
"3846","NW_016096480.1",3409,3409,1,"-"
"3847","NW_016094639.1",66486,66486,1,"-"
"3848","NW_016094758.1",31900,31900,1,"-"
"3849","NW_016094402.1",427776,427776,1,"-"
"3850","NW_016094288.1",1481546,1481546,1,"-"
