EntrezGeneID	Position	Hyb_RJ4_09_Koce.bam	Hyb_RJ4_17_Koce.bam	Hyb_RJ5_08_Koce.bam	Hyb_RJ5_11_Koce.bam	Hyb_RJ5_43_Koce.bam	Hyb_RJ5_47_Koce.bam	Hyb_RJ5Kher_26_Kher.bam	Kher_RJ4Kher_27_Kher.bam	Kher_RJ4Kher_28_Kher.bam	Kher_RJ4Kher_29_Kher.bam	Kher_RJ4Kher_30_Kher.bam	Kher_RJ4Kher_31_Kher.bam	Kher_RJ4Kher_37_Kher.bam	Kher_RJ4Kher_39_Kher.bam	Kher_RJ4Kher_40_Kher.bam	Kher_RJ4Kher_41_Kher.bam	Kher_RJ4Kher_42_Kher.bam	Kher_RJ4Kher_43_Kher.bam	Kher_RJ4Kher_44_Kher.bam	Kher_RJ5Kher_20_Kher.bam	Kher_RJ5Kher_21_Kher.bam	Kher_RJ5Kher_22_Kher.bam	Kher_RJ5Kher_24_Kher.bam	Kher_RJ5Kher_25_Kher.bam	Kher_RJ5Kher_29_Kher.bam	Kher_RJ5Kher_30_Kher.bam	Kher_RJ5Kher_31_Kher.bam	Kher_RJ5Kher_32_Kher.bam	Koce_RJ4_04_Koce.bam	Koce_RJ4_05_Koce.bam	Koce_RJ4_06_Koce.bam	Koce_RJ4_10_Koce.bam	Koce_RJ4_11_Koce.bam	Koce_RJ4_13_Koce.bam	Koce_RJ4_16_Koce.bam	Koce_RJ4_18_Koce.bam	Koce_RJ4_19_Koce.bam	Koce_RJ5_06_Koce.bam	Koce_RJ5_10_Koce.bam
NW_016094261.1	1119938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	1146002	22	27	56	56	5	4	3	8	19	56	5	28	1	19	36	10	3	18	27	8	9	9	2	19	30	2	26	11	51	138	52	93	23	88	153	54	70	77	111
NW_016094261.1	1246995	0	0	0	0	0	0	0	0	5	0	0	1	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	1310946	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
NW_016094261.1	1616902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	1893350	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NW_016094261.1	2003845	56	72	94	90	4	13	13	4	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	108	276	176	271	37	301	360	129	196	108	229
NW_016094261.1	2273721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	2330326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	2458396	57	59	66	74	7	3	2	3	0	1	0	2	0	4	2	1	0	2	4	0	0	1	1	1	1	1	0	0	78	141	73	206	46	195	227	149	123	71	102
NW_016094261.1	2524377	62	40	100	83	0	3	12	0	0	0	8	1	0	13	2	2	0	7	0	0	0	2	1	0	0	2	0	0	99	113	120	391	74	102	349	130	189	47	135
NW_016094261.1	2597346	76	13	86	61	13	6	25	302	107	299	164	139	117	53	357	207	31	164	223	140	72	136	57	88	175	54	206	45	0	1	4	4	2	1	13	3	0	0	3
NW_016094261.1	2614991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	2646570	36	8	32	34	3	1	6	114	42	118	74	72	31	22	166	33	19	80	79	69	40	62	32	26	56	30	120	13	1	0	1	3	0	3	8	0	0	0	5
NW_016094261.1	2653864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
NW_016094261.1	2680104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	2745846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	2840305	4	3	8	5	3	0	3	16	9	24	11	9	9	4	23	15	2	20	14	12	10	7	3	1	6	3	20	2	0	2	1	4	0	0	3	0	0	0	0
NW_016094261.1	2881698	34	13	51	51	4	5	0	76	45	157	74	64	17	38	121	55	14	52	60	72	30	39	29	44	54	37	100	23	13	47	18	27	4	29	42	20	18	19	17
NW_016094261.1	2908541	674	170	1407	1223	56	68	395	2735	1121	3893	1788	1544	660	1030	3517	1156	520	1917	2003	2061	1006	1473	878	1292	1937	1128	2657	730	13	15	0	37	5	40	194	9	6	0	57
NW_016094261.1	2908711	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	3074927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	3150221	28	14	57	48	7	4	7	108	64	155	104	109	31	39	167	87	16	84	103	129	50	77	39	48	84	23	106	23	0	1	3	1	0	1	7	3	0	0	6
NW_016094261.1	3206333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	3366577	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094261.1	3380904	132	64	182	133	11	3	11	16	0	12	2	2	7	7	7	3	1	17	19	4	5	8	1	0	10	2	3	3	185	299	275	193	51	326	462	277	252	119	176
NW_016094261.1	3630195	51	66	55	73	1	3	6	0	0	2	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	80	230	117	164	60	132	348	123	144	120	128
NW_016094261.1	3813316	72	136	171	183	34	15	35	99	30	147	86	87	46	56	262	66	0	74	83	87	65	36	44	67	94	42	105	27	34	135	136	201	35	161	223	153	133	34	77
NW_016094261.1	3915075	59	20	66	72	1	3	27	227	82	189	156	150	67	49	263	100	24	150	152	116	94	115	63	61	132	27	190	26	0	1	0	4	0	3	25	2	0	1	4
NW_016094261.1	4057936	33	15	98	61	13	5	19	117	40	208	121	122	49	62	254	110	26	139	111	215	59	115	59	87	114	43	184	29	0	1	9	3	0	6	7	0	0	0	6
NW_016094261.1	4158678	39	16	54	75	8	3	20	165	84	250	153	104	52	58	267	96	20	127	110	161	65	85	51	34	109	59	147	30	0	0	6	3	0	1	12	1	0	0	3
NW_016094261.1	4318631	56	12	70	24	3	2	10	110	61	145	78	61	44	53	163	92	30	90	78	97	62	84	36	53	81	29	107	19	5	8	10	6	0	6	9	7	2	8	12
NW_016094261.1	4390493	14	2	25	17	1	4	8	57	37	85	47	40	27	26	75	63	19	49	33	59	31	56	34	27	57	12	73	18	4	3	1	8	0	3	12	0	3	1	7
NW_016094261.1	4390497	154	64	306	241	21	12	52	536	283	855	492	435	200	216	781	400	121	527	486	578	284	307	228	275	479	164	607	148	20	23	20	28	3	35	65	22	16	25	35
NW_016094261.1	4390554	293	350	683	621	48	45	70	545	283	860	490	433	201	225	780	398	120	530	484	575	281	306	228	272	477	162	605	148	421	986	607	864	194	694	1122	571	796	556	617
NW_016094261.1	4399681	12	37	98	58	17	1	3	91	35	157	62	58	7	18	126	14	17	57	93	95	23	57	23	33	68	38	77	21	53	111	63	112	31	43	170	76	43	62	67
NW_016094261.1	4616324	139	61	115	109	7	5	39	273	109	334	156	121	76	113	280	141	49	166	140	169	54	102	76	94	148	34	219	39	65	127	50	92	14	141	118	54	51	38	41
NW_016094262.1	69733	85	31	104	96	7	6	15	198	67	355	121	146	51	85	238	103	56	171	162	156	80	97	71	96	144	64	240	52	0	2	1	3	0	5	16	3	1	2	8
NW_016094262.1	377529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NW_016094262.1	717049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
NW_016094262.1	922890	63	12	80	47	4	3	9	188	41	197	101	101	48	60	146	63	32	96	56	109	44	78	29	84	92	28	122	23	4	82	10	30	4	6	27	29	6	18	17
NW_016094262.1	923478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094262.1	928522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094262.1	952084	645	92	630	514	37	17	77	1476	498	1758	718	786	488	497	1915	660	196	1060	1185	1005	565	733	583	481	952	323	1215	232	7	15	8	24	0	33	118	30	5	6	43
NW_016094262.1	952380	7	8	11	12	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	12	20	2	25	35	14	16	26	7
NW_016094262.1	1678708	69	81	88	92	8	3	11	9	0	2	0	3	0	5	1	0	0	0	0	0	0	0	0	0	0	0	3	0	110	254	182	236	41	279	375	118	214	110	139
NW_016094262.1	1681248	22	43	92	96	2	9	6	12	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	263	134	134	34	201	213	125	203	132	142
NW_016094262.1	1715095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094262.1	1875188	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0
NW_016094262.1	1887172	3	118	1	1	1	0	1	5	1	12	9	4	0	0	9	4	4	5	2	7	6	4	1	0	5	4	8	3	6	3	2	335	3	0	11	198	474	1	0
NW_016094262.1	2008890	472	107	615	422	42	45	127	1256	501	1479	952	867	529	450	1737	712	248	1145	836	1181	442	803	435	566	1174	339	1412	355	4	7	20	33	6	49	129	18	11	2	48
NW_016094262.1	2073338	13	21	68	121	12	22	11	130	131	294	212	109	59	98	534	104	27	133	243	195	87	80	65	124	247	59	218	57	0	0	0	3	0	7	3	0	0	7	4
NW_016094262.1	2077791	28	7	40	30	1	1	2	66	31	119	44	68	31	42	126	58	18	54	40	81	47	50	18	35	45	27	116	13	0	0	1	0	0	5	9	0	0	0	3
NW_016094262.1	2146628	35	19	39	45	0	1	14	144	69	169	106	184	37	38	190	75	29	74	111	145	80	96	33	43	71	15	127	16	25	17	5	5	0	8	20	3	0	0	12
NW_016094262.1	2497334	746	285	1363	1013	65	50	160	2146	1098	3335	1771	1541	645	929	3278	1426	497	1777	2127	2376	1060	1092	792	1136	1926	753	2246	551	104	161	71	232	58	189	340	90	231	414	307
NW_016094262.1	2541035	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
NW_016094262.1	3470775	169	23	167	118	22	8	37	421	151	530	223	248	114	85	491	248	106	324	438	446	183	181	187	191	354	154	295	82	3	10	24	42	1	9	56	11	9	12	28
NW_016094262.1	3798510	361	54	387	307	15	9	59	784	360	939	485	467	328	244	1238	383	78	535	490	688	327	369	314	315	515	159	780	128	0	2	4	15	0	20	47	1	3	1	29
NW_016094262.1	3903684	18	3	25	11	1	0	5	32	23	54	24	25	11	15	54	14	17	29	33	44	16	22	10	14	28	34	31	13	0	0	1	2	0	2	0	0	0	0	2
NW_016094262.1	4108668	973	681	1122	913	45	37	23	91	0	0	0	0	0	18	1	0	1	23	14	0	0	0	0	0	0	0	0	0	1012	2290	1619	2745	489	2835	3789	1681	1856	1030	1605
NW_016094262.1	4258508	0	2	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	2	5	1	3	2	1
NW_016094262.1	4310779	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094262.1	4342034	0	0	5	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094262.1	4457976	289	53	423	340	25	19	98	684	467	1185	800	744	233	297	1291	516	193	666	754	924	564	752	319	523	740	320	1155	278	0	8	5	8	0	19	69	14	0	0	23
NW_016094262.1	4484766	315	11	369	230	53	26	25	729	432	1305	418	430	335	313	1246	678	178	597	709	604	302	400	270	302	723	234	680	235	8	12	0	31	0	0	76	0	0	0	5
NW_016094262.1	4570038	190	35	207	162	16	7	18	422	178	798	327	266	140	199	625	216	49	481	369	571	214	133	151	338	440	130	466	117	5	23	13	4	0	3	46	6	9	1	16
NW_016094262.1	4589898	0	0	0	1	0	0	0	2	1	1	5	1	0	0	4	1	1	0	2	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
NW_016094263.1	60120	375	380	564	520	10	8	27	4	26	24	9	4	3	22	2	1	1	21	9	0	1	12	1	2	4	5	9	1	547	1146	595	1466	202	1542	2072	762	916	423	816
NW_016094263.1	66773	267	561	643	532	41	45	34	20	1	13	7	0	0	13	3	0	0	7	14	0	0	0	0	0	0	0	0	0	693	1825	1107	1383	288	1164	1617	991	1207	764	963
NW_016094263.1	88964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	222751	17	17	39	38	1	2	1	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	30	65	46	79	17	74	90	46	39	54	43
NW_016094263.1	379035	15	11	66	53	2	5	7	97	37	120	84	81	31	40	124	90	22	62	99	121	49	36	61	42	91	39	144	22	4	2	1	0	0	10	17	2	0	0	0
NW_016094263.1	558994	437	101	361	236	16	11	34	896	290	1224	436	461	359	383	889	351	194	701	500	470	293	366	296	384	543	175	682	152	29	60	86	75	14	118	145	52	35	7	48
NW_016094263.1	559061	202	117	178	210	6	6	6	24	0	6	1	0	0	5	1	0	0	4	0	0	0	0	0	0	1	0	0	0	228	509	312	560	117	397	763	249	427	155	343
NW_016094263.1	1060590	84	113	234	164	16	1	6	16	0	1	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	238	458	290	411	96	395	515	267	296	153	271
NW_016094263.1	1260576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	2085092	42	9	42	31	2	1	7	131	55	116	57	63	43	43	118	70	33	77	75	69	26	65	24	34	56	22	84	14	1	0	1	4	0	1	6	0	0	0	3
NW_016094263.1	2206846	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	2617687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	2649520	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NW_016094263.1	2680338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	2897355	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	3237912	71	47	82	49	2	2	2	5	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	93	208	106	168	42	152	178	95	113	113	89
NW_016094263.1	3243832	194	145	245	299	5	11	11	11	0	12	0	0	0	4	1	0	0	9	8	0	0	0	0	0	0	0	0	0	289	690	389	556	126	598	891	393	595	247	248
NW_016094263.1	3462680	104	62	281	193	18	12	30	435	205	620	316	368	110	149	511	313	101	350	381	426	190	238	177	220	456	153	487	96	0	0	4	5	0	6	44	3	1	1	13
NW_016094263.1	3462993	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	3511567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	3525626	301	83	339	255	22	20	66	727	320	850	522	402	294	231	1110	464	118	588	605	575	339	326	283	381	526	206	669	143	13	31	4	8	3	24	71	5	2	1	30
NW_016094263.1	3541942	29	16	45	33	2	4	2	61	47	115	42	76	33	31	86	45	27	74	65	91	35	32	34	55	49	22	83	19	11	27	19	20	2	16	33	16	16	20	12
NW_016094263.1	3815931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	3916778	172	70	274	237	27	12	33	543	230	973	267	432	130	246	710	249	140	530	407	430	202	202	193	307	434	131	512	145	0	1	5	11	0	13	50	3	0	1	13
NW_016094263.1	3934141	42	7	66	51	3	4	12	169	73	236	130	102	61	82	185	94	28	116	115	81	57	76	47	59	117	41	99	39	0	1	3	4	0	3	9	2	0	0	11
NW_016094263.1	3934160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	3995713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	4036990	53	7	85	38	6	5	18	166	50	255	94	112	68	52	216	89	34	139	87	135	83	105	62	99	125	45	204	24	0	1	3	2	0	7	15	0	0	0	5
NW_016094263.1	4068566	183	44	265	227	23	10	43	479	230	809	539	362	185	189	879	284	112	443	405	578	280	393	209	280	486	210	591	113	0	6	8	11	0	15	51	10	6	6	43
NW_016094263.1	4172183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094263.1	4387735	154	34	136	96	24	14	66	290	222	428	298	233	257	121	634	355	66	307	353	285	152	236	227	158	270	88	380	117	0	0	5	14	0	8	20	0	5	0	4
NW_016094264.1	6021	12	6	32	23	4	1	5	52	16	56	47	37	23	25	76	30	6	40	53	50	30	24	21	18	40	13	67	11	0	0	1	2	0	0	5	0	1	0	0
NW_016094264.1	117930	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	167368	155	56	226	180	21	18	58	529	256	840	313	376	180	137	847	294	118	402	561	397	262	281	139	226	475	153	526	147	2	8	6	12	0	40	46	3	0	4	32
NW_016094264.1	717958	2	0	5	2	0	0	0	4	0	11	9	8	2	2	13	8	0	4	5	3	3	7	1	12	13	5	19	1	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	1166441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	1228267	60	22	114	75	2	1	28	197	104	345	131	158	48	75	388	124	43	184	164	179	92	113	93	87	181	57	174	43	9	7	1	3	0	18	26	1	0	1	3
NW_016094264.1	1347780	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	1548712	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	1680947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	1900723	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	1920215	54	15	44	32	4	3	7	142	49	184	56	72	70	46	146	69	26	134	82	86	50	86	57	46	85	19	117	20	0	2	1	1	0	3	12	5	0	0	4
NW_016094264.1	2010375	200	166	226	172	11	11	25	21	0	6	0	1	2	2	0	1	2	4	6	0	0	0	0	0	1	0	18	0	296	688	342	681	81	616	688	297	506	295	288
NW_016094264.1	2131128	183	78	290	376	18	23	42	656	292	890	415	417	220	237	809	373	110	463	543	509	252	279	208	322	514	161	572	125	18	60	199	40	8	78	83	64	18	14	184
NW_016094264.1	2515384	12	4	17	19	2	1	5	42	14	74	32	65	13	21	67	18	6	39	47	32	24	29	23	23	33	6	52	8	0	0	0	1	0	1	1	0	0	1	2
NW_016094264.1	2690912	102	24	108	90	7	3	20	242	102	278	180	166	105	79	312	122	41	160	171	192	96	113	74	95	146	73	231	37	1	1	1	5	0	8	25	1	0	0	5
NW_016094264.1	2909027	91	46	183	180	10	13	33	415	206	579	313	342	116	135	546	239	81	312	378	446	187	216	166	178	366	155	499	106	0	4	2	5	0	12	33	3	0	0	18
NW_016094264.1	3048753	29	11	56	53	5	8	12	106	39	176	125	113	54	35	251	80	28	101	92	185	28	91	51	69	116	49	168	35	1	17	1	1	1	16	15	4	0	2	1
NW_016094264.1	3206640	151	13	108	172	5	10	20	334	118	550	159	274	119	97	457	121	26	236	218	224	180	115	123	126	286	99	283	79	0	8	1	0	1	13	53	0	0	1	7
NW_016094264.1	3260027	77	11	44	53	1	3	10	161	43	342	87	141	36	49	269	69	30	96	117	113	63	76	44	40	87	23	120	26	0	1	2	2	0	5	14	2	0	1	2
NW_016094264.1	3269575	101	161	281	234	21	17	12	6	1	6	0	0	4	10	10	0	0	0	3	1	1	0	0	0	0	0	1	0	238	473	332	456	86	301	571	293	369	328	323
NW_016094264.1	3440457	90	15	97	62	2	2	16	198	78	189	161	141	64	74	223	99	46	144	111	127	89	124	49	61	127	42	173	38	2	8	3	7	0	7	9	4	0	4	12
NW_016094264.1	3440982	0	0	2	3	0	0	0	0	0	1	3	4	2	0	2	0	3	2	0	0	0	2	0	1	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	3465309	43	8	123	108	12	3	19	165	101	279	122	142	40	68	285	147	43	136	188	174	97	99	81	116	188	72	228	61	0	1	1	0	1	5	12	0	0	0	8
NW_016094264.1	3969621	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	4004746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094264.1	4418015	75	123	104	75	8	12	4	4	0	7	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	198	442	273	445	43	353	483	217	262	171	158
NW_016094265.1	693004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094265.1	759374	484	128	601	407	19	4	80	1205	417	1605	391	865	345	395	1420	517	317	963	935	914	655	638	444	696	972	317	1081	219	4	9	14	15	0	28	114	4	3	1	30
NW_016094265.1	1275704	199	84	320	326	35	21	59	733	300	953	434	524	215	262	947	377	145	553	625	565	293	309	281	343	593	163	710	154	0	2	3	7	1	13	54	6	5	1	14
NW_016094265.1	1349546	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094265.1	1535546	3	5	7	10	0	1	1	0	1	3	1	2	0	0	1	2	1	2	0	1	1	1	0	0	0	0	1	1	7	27	12	14	6	27	8	9	13	6	10
NW_016094265.1	1897699	84	47	222	193	22	6	26	345	205	646	244	333	75	117	469	274	86	257	310	320	169	115	145	227	274	81	303	111	0	3	6	7	0	8	46	1	0	0	14
NW_016094265.1	1902822	58	19	108	64	1	2	12	235	96	228	158	164	56	94	283	149	64	183	165	252	105	144	89	91	144	52	237	41	0	1	2	4	0	7	19	1	0	0	8
NW_016094265.1	2091068	15	24	46	46	0	7	1	4	0	0	0	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	45	115	50	99	7	113	128	118	69	42	67
NW_016094265.1	2208456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NW_016094265.1	2333784	42	14	62	53	5	3	10	114	66	177	92	116	42	50	137	73	20	68	91	142	58	85	56	43	92	50	143	26	0	0	0	2	0	0	11	1	2	4	2
NW_016094265.1	2588272	223	65	188	164	23	6	55	467	222	775	352	288	161	156	764	274	76	398	383	331	237	245	135	237	391	124	595	98	7	3	8	7	0	12	50	1	0	2	5
NW_016094265.1	2808411	85	31	123	120	3	14	19	223	108	320	201	142	83	76	511	142	43	180	253	272	106	123	88	96	156	87	191	55	0	0	0	6	0	4	32	0	0	1	7
NW_016094265.1	2890405	39	18	0	55	0	0	0	2	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	37	5	77	53	15	95	57	55	63	0	27
NW_016094265.1	2904779	175	45	305	216	17	18	54	514	242	859	514	353	193	184	840	298	90	439	392	599	283	376	232	269	456	200	609	141	3	15	11	15	3	21	66	9	9	4	63
NW_016094265.1	3009024	123	24	82	82	9	5	12	284	109	301	123	160	96	89	296	129	66	191	164	161	98	125	83	106	152	37	198	45	1	0	4	5	0	12	18	2	0	2	6
NW_016094265.1	3095010	59	19	110	95	5	4	22	186	95	324	212	175	103	89	357	117	37	156	191	196	86	77	92	114	200	67	225	32	3	7	6	13	1	15	23	3	2	1	9
NW_016094265.1	3140849	176	170	333	230	14	6	6	21	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	671	387	524	92	588	681	692	530	250	391
NW_016094265.1	3200310	325	184	1174	1029	78	44	144	1455	1085	3504	1331	1711	406	728	2343	1349	453	1344	1598	2418	914	989	768	1282	1862	924	2038	717	49	95	110	230	16	109	318	66	166	22	160
NW_016094265.1	3200317	499	345	1591	1242	80	48	164	1466	1071	3483	1325	1699	406	728	2325	1345	449	1336	1589	2411	909	971	759	1277	1839	911	2024	715	342	793	590	738	115	744	1047	547	636	382	555
NW_016094265.1	3243788	370	56	270	518	7	15	13	1003	266	1364	645	639	261	310	1309	470	192	679	850	768	371	363	460	317	593	222	1006	285	0	1	0	37	1	0	90	16	0	1	14
